STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,PATCH_A,POTHOLES_A,BLEEDING,RAVELING,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
9,1803,2,G,1,1995-05-19,1.593,1.539,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.593,1.539,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.593,1.539,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.586,1.632,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.586,1.632,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.586,1.632,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.59,1.599,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.59,1.599,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.59,1.599,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-02-22,1.587,1.646,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-02-22,1.587,1.646,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-02-22,1.587,1.646,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-06-15,1.555,1.576,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-06-15,1.555,1.576,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-06-15,1.555,1.576,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,3,G,1,1998-06-11,1.635,1.663,ACUB,22.0,3.0,2962.0,5814.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1998,,,091803,81,11.3,1364.2,,CT
9,1803,3,G,1,1998-06-11,1.627,1.649,ACUB,22.0,3.0,2962.0,5814.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1998,,,091803,81,11.3,1364.2,,CT
9,1803,3,G,1,1998-06-11,1.625,1.709,ACUB,22.0,3.0,2962.0,5814.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1998,,,091803,81,11.3,1364.2,,CT
