STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
10,5005,1,G,5,1991-06-19,1.105,1.026,CRCP,,,,,,,,,,,8.1,1991,,,105005,34,14.5,1117.5,1971-06-01,DE
10,5005,1,G,5,1991-06-19,1.111,1.058,CRCP,,,,,,,,,,,8.1,1991,,,105005,34,14.5,1117.5,1971-06-01,DE
10,5005,1,G,5,1992-06-23,0.964,1.042,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1992,,,105005,47,12.6,1027.8,1971-06-01,DE
10,5005,1,G,5,1992-06-23,0.961,1.051,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1992,,,105005,47,12.6,1027.8,1971-06-01,DE
10,5005,1,G,5,1992-06-23,0.96,1.066,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1992,,,105005,47,12.6,1027.8,1971-06-01,DE
10,5005,1,G,5,1992-06-23,1.019,1.003,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1992,,,105005,47,12.6,1027.8,1971-06-01,DE
10,5005,1,G,5,1992-06-23,1.057,1.009,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1992,,,105005,47,12.6,1027.8,1971-06-01,DE
10,5005,1,G,5,1993-06-15,1.192,1.032,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1993,,,105005,84,13.2,1108.2,1971-06-01,DE
10,5005,1,G,5,1993-06-15,1.179,1.004,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1993,,,105005,84,13.2,1108.2,1971-06-01,DE
10,5005,1,G,5,1993-06-15,1.188,1.026,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1993,,,105005,84,13.2,1108.2,1971-06-01,DE
10,5005,1,G,5,1993-06-15,1.223,0.98,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1993,,,105005,84,13.2,1108.2,1971-06-01,DE
10,5005,1,G,5,1993-06-15,1.261,1.011,CRCP,,,,,,0.0,9,0,42,0.0,8.1,1993,,,105005,84,13.2,1108.2,1971-06-01,DE
10,5005,1,G,5,1994-06-15,1.266,1.09,CRCP,,,,,,,,,,,8.1,1994,,,105005,127,13.4,1284.7,1971-06-01,DE
10,5005,1,G,5,1994-06-15,1.25,1.04,CRCP,,,,,,,,,,,8.1,1994,,,105005,127,13.4,1284.7,1971-06-01,DE
10,5005,1,G,5,1994-06-15,1.265,1.052,CRCP,,,,,,,,,,,8.1,1994,,,105005,127,13.4,1284.7,1971-06-01,DE
10,5005,1,G,5,1994-06-15,1.334,1.06,CRCP,,,,,,,,,,,8.1,1994,,,105005,127,13.4,1284.7,1971-06-01,DE
10,5005,1,G,5,1994-06-15,1.312,1.038,CRCP,,,,,,,,,,,8.1,1994,,,105005,127,13.4,1284.7,1971-06-01,DE
