STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,PREV_IRI,YEARS_SINCE_PREV,AGE_SOURCE,AGE_YR
27,3007,1,2000-07-28,G,3,JPCTB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.6,16.0,2000,,,271003,1069.0,6.8,650.3,1993-06-01,,MN,39.3,0.9982,0.9964000000000001,0.6187542778918549,construction_date,7.156741957563312
13,3007,1,2001-08-06,G,3,JPCUB,0.0,0.0,1.5,0.0,0.0,0.0,,,,,9.3,,2001,,,133007,23.0,15.2,1345.1,1981-12-01,93.5625,GA,,1.8,0.9982,1.0239561943874058,construction_date,19.679671457905545
13,3007,1,2003-06-27,G,3,JPCUB,0.0,0.0,1.4,0.0,0.0,0.0,,,,,9.3,,2003,,,133007,58.0,14.4,1662.1,1981-12-01,52.19375,GA,,1.8597000000000001,0.9795999999999999,1.8453114305270362,construction_date,21.568788501026695
13,3007,1,2007-11-27,G,3,JPCUB,0.0,0.0,1.4,0.0,0.0,0.0,,,,,9.3,,2007,,,133007,30.0,15.6,904.5,1981-12-01,,GA,,1.886,1.2252,0.1998631074606434,construction_date,25.987679671457904
13,3007,1,2013-11-04,G,3,JPCUB,0.0,0.0,1.4,1.0,0.0,0.0,,,,,9.3,,2013,,,133007,16.0,13.9,2156.0,1981-12-01,,GA,,1.8656,1.9604,3.7316906228610542,construction_date,31.926078028747433
13,3007,1,2014-10-15,G,3,JPCUB,0.0,0.0,1.4,1.0,0.0,0.0,,,,,9.3,,2014,,,133007,103.0,14.0,1314.4,1981-12-01,,GA,,1.8765999999999998,1.8656,0.944558521560575,construction_date,32.87063655030801
13,3007,1,2020-05-12,G,3,JPCUB,0.0,0.0,1.1,1.2,0.0,0.0,,,,,9.3,,2020,,,133007,13.0,14.8,1729.5,1981-12-01,,GA,,1.9103214285714287,1.8875,3.1156741957563314,construction_date,38.444900752908964
27,3007,2,2009-09-15,G,3,JPCTB,0.0,0.0,0.0,7.0,0.0,0.0,,,,,7.6,,2009,,,271003,1154.0,5.7,776.0,,76.22708333333334,MN,,1.2627000000000002,,,first_visit_proxy,0.0
27,3007,2,2010-08-09,G,3,JPCTB,0.0,0.0,0.0,7.0,0.0,0.0,,,,,7.6,,2010,,,271003,1053.0,7.1,918.1,,76.22708333333334,MN,,1.3978,1.2627000000000002,0.8980150581793293,first_visit_proxy,0.8980150581793293
27,3007,2,2011-07-21,G,3,JPCTB,0.0,0.0,0.2,4.1,0.0,0.0,,,,,7.6,,2011,,,271003,953.0,7.0,800.7,,,MN,,1.3916,1.3978,0.947296372347707,first_visit_proxy,1.8453114305270362
27,3007,3,2013-10-17,G,3,JPCTB,4.0,4.0,0.3,9.2,1.0,5.4,,,,,7.6,,2013,,,271003,1193.0,5.8,674.6,,73.60833333333333,MN,,1.2177,,,first_visit_proxy,0.0
27,3007,4,2018-09-26,G,3,JPCTB,4.0,4.0,0.2,0.7,1.0,63.4,,,,,7.6,,2018,,,271003,1085.0,6.1,543.2,,,MN,,1.3702999999999999,,,first_visit_proxy,0.0
72,3008,1,1993-02-09,G,3,JPCUB,0.0,0.0,4.0,2.1,0.0,0.0,,,,,9.9,,1993,,,723008,0.0,26.1,1472.7,1976-05-01,87.85625,PR,,2.6849999999999996,1.6346,0.1697467488021903,construction_date,16.777549623545518
72,3008,1,1994-03-14,G,3,JPCUB,0.0,0.0,4.0,3.9,0.0,0.0,,,,,9.9,,1994,,,723008,0.0,25.9,1146.1,1976-05-01,68.50260416666667,PR,,2.823,1.7441,0.3258042436687201,construction_date,17.867214236824093
55,3008,1,1994-07-13,G,3,JPCUB,3.0,3.0,0.0,17.4,1.0,0.0,,,,,10.7,,1994,,,553008,703.0,7.5,689.3,1975-12-01,11.366666666666667,WI,,3.7817,2.823,0.33127994524298426,construction_date,18.614647501711158
55,3008,1,1995-09-29,G,3,JPCUB,3.0,3.0,0.0,17.4,1.0,0.0,,,,,10.7,,1995,,,553008,656.0,7.2,763.5,1975-12-01,11.366666666666667,WI,,4.033875,1.767,0.8788501026694046,construction_date,19.82751540041068
37,3008,1,1996-01-09,G,3,JPCTB,0.0,0.0,0.3,0.1,0.0,0.0,,,,,7.9,3.0,1996,,,373008,51.0,14.5,1228.2,1984-06-01,81.31481481481481,NC,,1.7899,4.033875,0.2792607802874743,construction_date,11.605749486652977
72,3008,1,1997-06-05,G,3,JPCUB,4.0,12.0,3.7,14.6,3.0,0.0,,,,,9.9,,1997,,,723008,0.0,26.1,1322.9,1976-05-01,40.35,PR,,3.0995,4.5074,0.0054757015742642025,construction_date,21.09514031485284
37,3008,2,1999-04-06,G,3,JPCTB,0.0,0.0,0.3,0.0,0.0,0.0,,,,,7.9,,1999,,,373008,15.0,15.6,933.1,,,NC,,2.0492999999999997,,,first_visit_proxy,0.0
72,3008,2,2000-08-09,G,3,JPCUB,12.0,28.0,5.0,9.9,7.0,0.0,,,,,9.9,,2000,,,723008,0.0,25.8,1519.3,,,PR,,3.3899999999999997,2.0492999999999997,1.3442847364818618,first_visit_proxy,1.3442847364818618
72,3008,2,2003-11-04,G,3,JPCUB,24.0,32.0,0.3,10.8,8.0,0.0,,,,,9.9,,2003,,,723008,0.0,26.6,2221.0,,,PR,,4.075,3.3899999999999997,3.2361396303901437,first_visit_proxy,4.5804243668720055
55,3008,2,2008-06-04,G,3,JPCUB,3.0,3.0,1.0,5.4,1.0,0.0,,,,,10.7,,2008,,,553008,725.0,7.3,1120.0,,,WI,,2.7327000000000004,4.075,4.583162217659138,first_visit_proxy,9.163586584531142
55,3008,2,2011-09-28,G,3,JPCUB,3.0,3.0,4.2,13.5,1.0,0.0,,,,,10.7,,2011,,,553008,459.0,8.1,930.9,,18.935416666666665,WI,,2.6157,3.0154,1.1526351813826146,first_visit_proxy,12.479123887748118
37,3008,3,2001-12-18,G,3,JPCTB,0.0,26.0,0.9,0.0,6.0,0.0,,,,,7.9,,2001,1220.0,329.0,373008,13.0,15.5,867.4,,75.36666666666666,NC,,2.2996000000000003,,,first_visit_proxy,0.0
55,3008,3,2016-08-29,G,3,JPCUB,3.0,3.0,0.0,15.9,1.0,0.0,,,,,10.7,,2016,,,553008,543.0,8.6,918.9,,30.616666666666667,WI,,2.8629000000000002,2.3115,1.8480492813141685,first_visit_proxy,14.69678302532512
37,3008,4,2002-04-22,G,3,JPCTB,0.0,26.0,0.2,0.0,6.0,0.0,,,,,7.9,,2002,,682.0,373008,15.0,15.5,1145.9,,90.2625,NC,,2.1692,,,first_visit_proxy,0.0
19,3009,1,1993-10-16,G,3,JPCTB,4.0,8.0,0.0,1.3,2.0,0.0,,,,,10.6,15.0,1993,,117.0,193009,579.0,8.6,1523.8,1975-12-01,91.62339743589745,IA,21.0,2.284,3.471,0.16153319644079397,construction_date,17.87542778918549
55,3009,1,1994-07-13,G,3,JPCUB,0.0,0.0,8.8,13.0,0.0,0.0,,,,,8.6,20.0,1994,,,553009,775.0,7.6,675.6,1984-10-01,25.654166666666665,WI,,4.089799999999999,2.284,0.7392197125256673,construction_date,9.779603011635865
19,3009,1,1994-09-15,G,3,JPCTB,4.0,8.0,0.0,1.3,2.0,0.0,,,,,10.6,15.0,1994,,,193009,696.0,9.5,758.8,1975-12-01,91.62339743589745,IA,21.0,2.2712,4.089799999999999,0.17522245037645448,construction_date,18.78986995208761
27,3009,1,1998-10-06,G,3,JPCTB,0.0,0.0,0.1,1.0,0.0,0.0,,,,,7.5,19.0,1998,2080.0,1093.0,271003,646.0,8.6,754.8,1993-06-01,82.72291666666666,MN,41.3,1.1767,2.3515,1.0376454483230664,construction_date,5.347022587268994
19,3009,1,1998-10-11,G,3,JPCTB,4.0,8.0,0.0,0.3,2.0,0.0,,,,,10.6,15.0,1998,,212.0,193009,303.0,11.5,1161.6,1975-12-01,90.75,IA,21.0,2.3141,1.1767,0.013689253935660506,construction_date,22.861054072553046
19,3009,1,1999-07-18,G,3,JPCTB,4.0,8.0,0.0,0.3,2.0,0.0,,,,,10.6,15.0,1999,1120.0,595.0,193009,451.0,10.2,841.2,1975-12-01,90.75,IA,21.0,2.356,2.3141,0.7665982203969883,construction_date,23.627652292950035
27,3009,1,1999-12-15,G,3,JPCTB,0.0,0.0,-0.1,0.0,0.0,0.0,,,,,7.5,19.0,1999,2220.0,1214.0,271003,726.0,7.8,812.3,1993-06-01,,MN,41.3,1.1762000000000001,2.356,0.4106776180698152,construction_date,6.537987679671458
27,3009,1,2000-07-28,G,3,JPCTB,0.0,0.0,-0.1,0.0,0.0,0.0,,,,,7.5,19.0,2000,,,271003,1069.0,6.8,650.3,1993-06-01,,MN,41.3,1.2027,2.4444,0.188911704312115,construction_date,7.156741957563312
19,3009,1,2001-08-09,G,3,JPCTB,4.0,8.0,0.7,0.0,2.0,0.0,,,,,10.6,15.0,2001,1020.0,487.0,193009,516.0,10.0,913.8,1975-12-01,,IA,21.0,2.3788,1.2027,1.0321697467488022,construction_date,25.689253935660506
19,3009,1,2004-09-24,G,3,JPCTB,4.0,8.0,0.0,0.0,2.0,0.0,,,,,10.6,15.0,2004,,567.0,193009,507.0,9.7,878.6,1975-12-01,93.52083333333331,IA,21.0,2.4414,1.1571,3.0910335386721424,construction_date,28.815879534565365
19,3009,1,2007-11-13,G,3,JPCTB,4.0,8.0,1.0,2.0,2.0,0.0,,,,,10.6,15.0,2007,1030.0,406.0,193009,678.0,9.9,1042.3,1975-12-01,,IA,21.0,2.5140000000000002,1.4426,0.16153319644079397,construction_date,31.95071868583162
55,3009,2,1999-04-21,G,3,JPCUB,0.0,0.0,2.8,0.0,0.0,0.0,,,,,8.6,,1999,,,553009,520.0,8.7,881.6,,50.46875,WI,,1.8661,1.7244,0.7282683093771389,first_visit_proxy,7.693360711841205
55,3009,2,2000-04-23,G,3,JPCUB,0.0,0.0,2.8,0.0,0.0,0.0,,,,,8.6,,2000,,,553009,663.0,7.9,958.5,,50.46875,WI,,2.1177,1.8661,1.0075290896646132,first_visit_proxy,8.700889801505818
19,3009,2,2009-08-11,G,3,JPCTB,0.0,4.0,-0.2,0.8,1.0,11.1,,,,,10.6,,2009,1060.0,807.0,193009,689.0,8.5,1231.5,,,IA,,2.4854,2.4082999999999997,8.062970568104038,first_visit_proxy,18.001368925393567
27,3009,2,2009-09-15,G,3,JPCTB,0.0,0.0,0.3,3.4,0.0,0.0,,,,,7.5,,2009,,,271003,1154.0,5.7,776.0,,81.09375,MN,,2.7703,2.4854,0.09582477754962354,first_visit_proxy,18.09719370294319
27,3009,2,2010-08-09,G,3,JPCTB,0.0,0.0,0.3,3.4,0.0,0.0,,,,,7.5,,2010,,,271003,1053.0,7.1,918.1,,81.09375,MN,,3.6731000000000003,2.7703,0.8980150581793293,first_visit_proxy,18.99520876112252
27,3009,2,2011-07-21,G,3,JPCTB,0.0,0.0,0.3,2.3,0.0,0.0,,,,,7.5,,2011,,,271003,953.0,7.0,800.7,,,MN,,3.1334,3.6731000000000003,0.947296372347707,first_visit_proxy,19.942505133470227
19,3009,2,2011-08-17,G,3,JPCTB,0.0,4.0,0.4,3.0,1.0,11.1,,,,,10.6,,2011,1200.0,381.0,193009,437.0,10.5,889.3,,89.99583333333334,IA,,2.6531000000000002,3.1334,0.07392197125256673,first_visit_proxy,20.016427104722794
46,3009,3,2001-10-13,G,3,JPCUB,0.0,0.0,0.4,8.5,0.0,0.0,,,,,9.5,,2001,,,463009,1085.0,6.6,643.5,,70.18125,SD,,0.7878999999999999,0.7684,1.4264202600958247,first_visit_proxy,4.262833675564682
55,3009,3,2008-06-09,G,3,JPCUB,3.0,3.0,6.1,0.0,1.0,0.0,,,,,8.6,,2008,,,553009,844.0,7.0,1052.6,,,WI,,2.8268,0.9877,4.057494866529774,first_visit_proxy,10.91854893908282
27,3009,3,2013-10-17,G,3,JPCTB,0.0,0.0,0.2,4.3,0.0,8.1,,,,,7.5,,2013,,,271003,1193.0,5.8,674.6,,75.72291666666666,MN,,2.327,2.8268,5.3552361396303905,first_visit_proxy,16.27378507871321
55,3009,4,2010-11-02,G,3,JPCUB,3.0,3.0,0.4,0.4,1.0,13.0,,,,,8.6,,2010,,,553009,611.0,8.5,834.8,,81.42708333333333,WI,,1.5733000000000001,,,first_visit_proxy,0.0
55,3009,4,2011-09-28,G,3,JPCUB,3.0,3.0,0.4,0.4,1.0,13.0,,,,,8.6,,2011,,,553009,613.0,7.7,876.4,,81.42708333333333,WI,,1.4566000000000001,1.5733000000000001,0.9034907597535934,first_visit_proxy,0.9034907597535934
19,3009,4,2014-05-20,G,3,JPCTB,4.0,4.0,1.0,2.7,1.0,18.5,,,,,10.6,,2014,,,193009,902.0,8.0,1010.5,,89.6875,IA,,2.7391,1.4566000000000001,2.642026009582478,first_visit_proxy,3.5455167693360714
27,3009,4,2018-09-26,G,3,JPCTB,0.0,0.0,0.1,5.3,0.0,26.7,,,,,7.5,,2018,,,271003,1085.0,6.1,543.2,,,MN,,2.7718000000000003,1.3602,3.923340177960301,first_visit_proxy,7.898699520876113
55,3009,5,2016-11-01,G,3,JPCUB,3.0,3.0,0.4,2.5,1.0,20.7,,,,,8.6,,2016,,,553009,553.0,8.6,775.1,,77.53958333333334,WI,,1.3473,,,first_visit_proxy,0.0
6,3010,1,1991-03-09,G,3,JPCTB,0.0,0.0,0.4,1.3,0.0,0.0,,,,,8.8,,1991,,,63010,0.0,17.5,402.8,1978-04-01,,CA,,1.2313,1.4177,0.049281314168377825,construction_date,12.936344969199178
48,3010,1,1991-04-24,G,3,JPCTB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12.5,,1991,,,483010,0.0,20.4,1746.4,1984-09-01,94.17460317460318,TX,,2.2969999999999997,1.2313,0.12594113620807665,construction_date,6.6420260095824775
6,3010,1,1992-03-10,G,3,JPCTB,0.0,0.0,0.4,1.3,0.0,0.0,,,,,8.8,,1992,,,63010,0.0,18.6,373.2,1978-04-01,,CA,,1.2815,1.8062,0.3805612594113621,construction_date,13.94113620807666
32,3010,1,1992-11-17,G,3,JPCTB,6.0,6.0,0.0,24.0,2.0,0.0,,,,,9.7,6.0,1992,,,323010,550.0,7.5,208.4,1982-08-01,43.61742424242424,NV,,2.5555,1.7373999999999998,0.013689253935660506,construction_date,10.297056810403832
48,3010,1,1993-06-07,G,3,JPCTB,0.0,0.0,-0.1,0.0,0.0,0.0,,,,,12.5,,1993,,,483010,0.0,20.1,1527.0,1984-09-01,,TX,,2.186,1.2673999999999999,0.23819301848049282,construction_date,8.763860369609857
35,3010,1,1995-01-10,G,3,JPCUB,0.0,0.0,0.0,1.0,0.0,0.0,,,,,7.9,,1995,,,353010,15.0,16.6,353.9,1983-06-01,79.2,NM,,1.2885,1.9316,0.3997262149212868,construction_date,11.611225188227241
48,3010,1,1995-02-02,G,3,JPCTB,0.0,0.0,-0.2,0.0,0.0,0.0,,,,,12.5,,1995,,,483010,0.0,21.0,1462.7,1984-09-01,83.203125,TX,,2.2197,1.2885,0.06297056810403832,construction_date,10.420260095824778
6,3010,1,1997-02-25,G,3,JPCTB,0.0,0.0,0.8,0.4,0.0,0.0,,,,,8.8,,1997,,,63010,0.0,18.8,259.7,1978-04-01,,CA,,1.2723,2.5088999999999997,0.6652977412731006,construction_date,18.90485968514716
35,3010,1,1997-05-14,G,3,JPCUB,0.0,0.0,-0.1,2.1,0.0,0.0,,,,,7.9,,1997,,,353010,54.0,16.7,595.8,1983-06-01,,NM,,1.4083999999999999,1.2723,0.2135523613963039,construction_date,13.952087611225188
49,3010,1,1997-11-13,G,3,JPCTB,35.0,39.0,1.2,0.0,13.0,0.0,,,,,9.4,38.0,1997,,,493010,271.0,9.0,357.4,1978-08-01,40.45075757575758,UT,,1.6705,1.5390000000000001,0.2737850787132101,construction_date,19.28542094455852
48,3010,1,1998-03-27,G,3,JPCTB,0.0,0.0,-0.1,0.0,0.0,0.0,,,,,12.5,,1998,,,483010,0.0,22.0,1694.2,1984-09-01,,TX,,2.0825,1.2763,0.10130047912388775,construction_date,13.566050650239562
27,3010,1,1998-10-06,G,3,JPCTB,0.0,0.0,0.1,0.0,0.0,0.0,,,,,9.8,10.0,1998,2080.0,1138.0,271003,646.0,8.6,754.8,1993-06-01,93.94166666666666,MN,42.5,1.4576,2.162,0.28473648186173856,construction_date,5.347022587268994
49,3010,1,1998-12-02,G,3,JPCTB,38.0,42.0,0.4,0.0,14.0,0.0,,,,,9.4,38.0,1998,,,493010,231.0,8.4,438.9,1978-08-01,25.95833333333333,UT,,1.508,1.4576,0.15605749486652978,construction_date,20.33675564681725
49,3010,1,1999-07-16,G,3,JPCTB,38.0,42.0,0.4,0.0,14.0,0.0,,,,,9.4,38.0,1999,,,493010,56.0,10.4,198.8,1978-08-01,25.95833333333333,UT,,1.7853999999999999,2.524,0.1697467488021903,construction_date,20.955509924709105
35,3010,1,1999-10-22,G,3,JPCUB,0.0,0.0,0.0,1.2,0.0,0.0,,,,,7.9,,1999,,123.0,353010,3.0,17.7,331.2,1983-06-01,86.38541666666667,NM,,1.3349,1.7853999999999999,0.2683093771389459,construction_date,16.39151266255989
27,3010,1,1999-12-15,G,3,JPCTB,0.0,0.0,0.1,0.0,0.0,0.0,,,,,9.8,10.0,1999,2220.0,1260.0,271003,726.0,7.8,812.3,1993-06-01,,MN,42.5,1.4609999999999999,1.3349,0.14784394250513347,construction_date,6.537987679671458
48,3010,1,2000-07-19,G,3,JPCTB,0.0,0.0,0.3,0.0,0.0,0.0,,,,,12.5,,2000,1140.0,,483010,0.0,21.4,1198.3,1984-09-01,93.0078125,TX,,2.1557000000000004,1.4609999999999999,0.5941136208076659,construction_date,15.879534565366187
27,3010,1,2000-07-28,G,3,JPCTB,0.0,0.0,0.1,0.0,0.0,0.0,,,,,9.8,10.0,2000,,,271003,1069.0,6.8,650.3,1993-06-01,,MN,42.5,1.4629999999999999,2.1557000000000004,0.024640657084188913,construction_date,7.156741957563312
49,3010,1,2001-09-08,G,3,JPCTB,44.0,63.0,-0.1,0.0,21.0,0.0,,,,,9.4,38.0,2001,,,493010,277.0,10.3,303.4,1978-08-01,,UT,,1.7198999999999998,1.4121000000000001,0.04654346338124572,construction_date,23.104722792607802
35,3010,1,2001-11-14,G,3,JPCUB,3.0,3.0,0.7,1.6,1.0,0.0,,,,,7.9,,2001,,,353010,10.0,17.5,311.8,1983-06-01,,NM,,1.4176,2.1774,0.06023271731690623,construction_date,18.455852156057496
48,3010,1,2003-09-24,G,3,JPCTB,0.0,0.0,0.3,0.0,0.0,0.0,,,,,12.5,,2003,,,483010,0.0,20.8,1413.1,1984-09-01,,TX,,2.0294,1.4176,1.8590006844626967,construction_date,19.06091718001369
48,3010,1,2006-08-08,G,3,JPCTB,0.0,0.0,-0.1,0.0,0.0,0.0,,,,,12.5,,2006,,,483010,0.0,21.4,1735.4,1984-09-01,,TX,,2.1231,1.4342000000000001,2.704996577686516,construction_date,21.932922655715263
35,3010,1,2007-09-20,G,3,JPCUB,3.0,3.0,2.0,5.7,1.0,0.0,,,,,7.9,,2007,,,353010,18.0,16.4,429.5,1983-06-01,,NM,,1.4113,1.5604,0.013689253935660506,construction_date,24.303901437371664
27,3010,1,2009-09-15,G,3,JPCTB,0.0,0.0,0.1,2.2,0.0,0.0,,,,,9.8,10.0,2009,,,271003,1154.0,5.7,776.0,1993-06-01,84.04583333333333,MN,42.5,1.4077,1.4113,1.9876796714579055,construction_date,16.290212183436
48,3010,1,2010-03-07,G,3,JPCTB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12.5,,2010,610.0,,483010,2.0,20.0,1098.5,1984-09-01,,TX,,2.0236,1.4077,0.4736481861738535,construction_date,25.51129363449692
35,3010,1,2010-04-22,G,3,JPCUB,3.0,3.0,0.1,7.4,1.0,0.0,,,,,7.9,,2010,,271.0,353010,10.0,16.8,409.4,1983-06-01,,NM,,1.3861,2.0236,0.12594113620807665,construction_date,26.8911704312115
35,3010,1,2016-04-19,G,3,JPCUB,8.0,8.0,0.0,11.9,3.0,0.0,,,,,7.9,,2016,960.0,,353010,9.0,17.5,343.4,1983-06-01,93.15625,NM,,1.7639,1.4753,1.596167008898015,construction_date,32.884325804243666
55,3010,2,1994-07-13,G,3,JPCUB,0.0,0.0,2.5,10.3,0.0,0.0,,,,,10.8,,1994,370.0,,553010,677.0,8.1,729.5,,37.3,WI,,2.4436,2.1563749999999997,0.9007529089664613,first_visit_proxy,0.9007529089664613
55,3010,2,1995-09-29,G,3,JPCUB,0.0,0.0,2.5,10.3,0.0,0.0,,,,,10.8,,1995,,,553010,645.0,7.9,652.7,,37.3,WI,,2.5555,2.4436,1.212867898699521,first_visit_proxy,2.113620807665982
32,3010,2,1998-08-27,G,3,JPCTB,6.0,6.0,0.5,0.2,2.0,0.0,,,,,9.7,,1998,,1938.0,323010,347.0,7.3,336.7,,90.90833333333332,NV,,3.1586,2.7542,1.2292950034223136,first_visit_proxy,5.023956194387406
46,3010,2,2001-10-11,G,3,JPCUB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.3,,2001,470.0,289.0,463010,922.0,7.4,632.0,,93.2875,SD,,0.9831,0.8992000000000001,1.4209445585215605,first_visit_proxy,8.147843942505133
49,3010,2,2004-01-29,G,3,JPCTB,62.0,99.0,0.3,0.0,33.0,0.0,,,,,9.4,,2004,,,493010,293.0,9.6,297.6,,54.76325757575758,UT,,1.8575,0.6426000000000001,2.190280629705681,first_visit_proxy,10.447638603696099
46,3010,2,2007-10-16,G,3,JPCUB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.3,,2007,,228.0,463010,1102.0,7.0,733.7,,,SD,,0.9423,1.0538999999999998,3.4086242299794662,first_visit_proxy,14.160164271047227
46,3010,2,2009-07-11,G,3,JPCUB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.3,,2009,,,463010,1229.0,5.4,709.0,,,SD,,1.0864,0.9423,1.7357973990417521,first_visit_proxy,15.89596167008898
46,3010,2,2011-05-12,G,3,JPCUB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.3,,2011,,,463010,1107.0,6.5,617.7,,89.60416666666667,SD,,0.9305,1.0864,1.834360027378508,first_visit_proxy,17.730321697467488
46,3010,2,2015-09-01,G,3,JPCUB,0.0,0.0,0.3,1.0,0.0,0.0,,,,,9.3,,2015,,,463010,838.0,7.9,475.2,,82.92083333333333,SD,,1.0592,2.0228,1.0677618069815196,first_visit_proxy,22.036960985626283
46,3010,2,2016-08-09,G,3,JPCUB,0.0,0.0,0.3,1.0,0.0,0.0,,,,,9.3,,2016,,,463010,707.0,8.4,608.3,,82.92083333333333,SD,,1.1106333333333334,1.0592,0.9390828199863107,first_visit_proxy,22.976043805612594
35,3010,2,2020-07-20,G,3,JPCUB,14.0,16.0,0.1,10.6,6.0,0.0,,,,,7.9,,2020,,,353010,6.0,18.0,129.6,,,NM,,1.87455,2.0449333333333333,3.9069130732375084,first_visit_proxy,26.921286789869953
35,3010,2,2020-07-21,G,3,JPCUB,14.0,16.0,0.1,10.6,6.0,0.0,,,,,7.9,,2020,,,353010,6.0,18.0,129.6,,,NM,,2.011,1.87455,0.0027378507871321013,first_visit_proxy,26.924024640657084
48,3010,2,2020-07-23,G,3,JPCTB,0.0,0.0,0.2,0.7,0.0,0.0,,,,,12.5,,2020,820.0,,483010,0.0,21.9,1470.1,,,TX,,2.2105,2.011,0.0054757015742642025,first_visit_proxy,26.92950034223135
48,3010,2,2020-07-24,G,3,JPCTB,0.0,0.0,0.2,0.7,0.0,0.0,,,,,12.5,,2020,820.0,,483010,0.0,21.9,1470.1,,,TX,,2.17895,2.2105,0.0027378507871321013,first_visit_proxy,26.93223819301848
55,3010,3,1999-04-21,G,3,JPCUB,0.0,0.0,2.0,8.5,0.0,0.1,,,,,10.8,,1999,,,553010,456.0,9.2,895.6,,48.27850877192982,WI,,2.9783,2.9701,0.7282683093771389,first_visit_proxy,0.7282683093771389
32,3010,3,1999-10-15,G,3,JPCTB,6.0,6.0,1.5,6.2,2.0,0.0,,,,,9.7,,1999,,,323010,329.0,7.3,211.6,,87.75,NV,,3.0204,2.9783,0.48459958932238195,first_visit_proxy,1.212867898699521
6,3010,3,2002-11-11,G,3,JPCTB,0.0,0.0,0.0,0.4,0.0,0.0,,,,,8.8,,2002,,,63010,0.0,17.3,151.6,,89.72321428571429,CA,,0.7967000000000001,3.0204,3.07460643394935,first_visit_proxy,4.287474332648871
5,3011,1,1990-11-29,G,3,JPCTB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.8,,1990,,,53011,29.0,17.1,1739.0,1983-05-01,92.02708333333334,AR,,1.1277,1.6274000000000002,0.243668720054757,construction_date,7.581108829568788
5,3011,1,1991-08-13,G,3,JPCTB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.8,,1991,,,53011,19.0,17.0,1535.8,1983-05-01,,AR,,1.1026,1.5399999999999998,0.6872005475701575,construction_date,8.284736481861739
49,3011,1,1991-10-22,G,3,JPCTB,0.0,0.0,0.8,6.7,0.0,0.0,,,,,10.2,,1991,,,493011,217.0,10.1,326.7,1986-05-01,,UT,,1.6214,1.1026,0.19164955509924708,construction_date,5.475701574264202
49,3011,1,1992-11-12,G,3,JPCTB,0.0,0.0,0.8,6.7,0.0,0.0,,,,,10.2,,1992,,,493011,253.0,11.0,354.6,1986-05-01,88.77173913043478,UT,,1.7811999999999997,1.5554999999999999,0.14236824093086928,construction_date,6.535249828884326
13,3011,1,1994-05-16,G,3,JPCTB,0.0,0.0,1.2,1.0,0.0,0.0,,,,,10.1,,1994,1060.0,,133011,5.0,18.5,1431.5,1975-05-01,70.41911764705883,GA,,1.0535999999999999,1.6824000000000001,0.08213552361396304,construction_date,19.041752224503764
49,3011,1,1994-07-14,G,3,JPCTB,0.0,21.0,2.2,0.0,7.0,0.0,,,,,10.2,,1994,,,493011,220.0,11.0,432.9,1986-05-01,86.68849206349206,UT,,1.7361,1.0535999999999999,0.16153319644079397,construction_date,8.202600958247775
5,3011,1,1994-09-27,G,3,JPCTB,0.0,0.0,0.2,0.2,0.0,0.0,,,,,10.8,,1994,460.0,221.0,53011,59.0,16.1,1333.4,1983-05-01,,AR,,1.2222,1.5752,0.12867898699520877,construction_date,11.408624229979466
49,3011,1,1994-11-13,G,3,JPCTB,0.0,21.0,2.2,0.0,7.0,0.0,,,,,10.2,,1994,,,493011,220.0,11.0,432.9,1986-05-01,29.20833333333333,UT,,1.9563,1.2222,0.12867898699520877,construction_date,8.536618754277892
49,3011,1,1995-05-18,G,3,JPCTB,0.0,18.0,6.2,0.4,6.0,0.0,,,,,10.2,,1995,,,493011,121.0,10.7,431.5,1986-05-01,43.073412698412696,UT,,1.7983999999999998,1.7356000000000003,0.2518822724161533,construction_date,9.045859000684462
37,3011,1,1995-12-15,G,3,JPCTB,0.0,0.0,1.1,0.3,0.0,0.0,,,,,10.1,16.0,1995,2230.0,1099.0,373011,25.0,15.3,1385.9,1977-09-01,74.9609375,NC,,1.7551,1.6493,0.49828884325804246,construction_date,18.286105407255306
